date,facility,production_line,shift,units_produced,defects,defect_rate,downtime_minutes,energy_kwh,labor_hours,oee_score,maintenance_cost_usd
2025-01-25,Plant_Gamma,Line_A,Afternoon,789,31,0.0393,19.9,1709.1,8.08,0.731,130.61
2025-01-25,Plant_Gamma,Line_A,Night,667,25,0.0375,19.1,1411.9,8.01,0.782,205.78
2025-01-25,Plant_Gamma,Line_B,Morning,827,33,0.0399,18.1,1815.5,8.02,0.717,261.87
2025-01-25,Plant_Gamma,Line_B,Afternoon,778,37,0.0476,19.3,1731.2,8.03,0.653,153.05
2025-01-25,Plant_Gamma,Line_B,Night,671,23,0.0343,13.6,1453.1,7.96,0.697,227.35
2025-01-25,Plant_Gamma,Line_C,Morning,831,30,0.0361,16.9,1780.1,8.06,0.764,238.43
2025-01-25,Plant_Gamma,Line_C,Afternoon,767,31,0.0404,13.0,1670.2,8.05,0.808,118.62
2025-01-25,Plant_Gamma,Line_C,Night,674,26,0.0386,12.8,1421.4,7.93,0.746,197.06
2025-01-25,Plant_Delta,Line_A,Morning,876,34,0.0388,11.3,1871.7,7.99,0.713,131.01
2025-01-25,Plant_Delta,Line_A,Afternoon,830,33,0.0398,16.0,1754.0,8.03,0.695,165.55
2025-01-25,Plant_Delta,Line_A,Night,702,27,0.0385,10.0,1486.3,8.0,0.81,168.35
2025-01-25,Plant_Delta,Line_B,Morning,870,36,0.0414,14.7,1879.5,7.91,0.726,254.14
2025-01-25,Plant_Delta,Line_B,Afternoon,837,36,0.043,18.2,1729.3,7.96,0.746,313.37
2025-01-25,Plant_Delta,Line_B,Night,698,29,0.0415,16.4,1520.1,8.0,0.705,94.32
2025-01-25,Plant_Delta,Line_C,Morning,879,31,0.0353,9.7,1868.7,8.05,0.801,240.86
2025-01-25,Plant_Delta,Line_C,Afternoon,819,27,0.033,14.0,1802.6,7.9,0.766,245.41
2025-01-25,Plant_Delta,Line_C,Night,711,29,0.0408,17.6,1450.0,8.1,0.776,254.33
2025-01-25,Plant_Epsilon,Line_A,Morning,977,28,0.0287,20.2,2106.5,7.98,0.784,227.22
2025-01-25,Plant_Epsilon,Line_A,Afternoon,954,38,0.0398,11.9,2043.0,8.05,0.67,252.84
2025-01-25,Plant_Epsilon,Line_A,Night,769,33,0.0429,13.5,1729.2,8.03,0.758,208.35
2025-01-25,Plant_Epsilon,Line_B,Morning,989,42,0.0425,20.8,2111.1,7.85,0.74,177.71
2025-01-25,Plant_Epsilon,Line_B,Afternoon,939,31,0.033,17.7,1994.0,8.02,0.793,205.95
2025-01-25,Plant_Epsilon,Line_B,Night,807,34,0.0421,15.0,1713.7,8.02,0.791,237.34
2025-01-25,Plant_Epsilon,Line_C,Morning,972,37,0.0381,11.1,2143.3,8.07,0.748,170.6
2025-01-25,Plant_Epsilon,Line_C,Afternoon,948,34,0.0359,17.6,2077.4,8.04,0.77,278.27
2025-01-25,Plant_Epsilon,Line_C,Night,799,28,0.035,13.6,1694.0,8.01,0.786,145.42
2025-01-25,Plant_Zeta,Line_A,Morning,1121,44,0.0393,17.4,2428.0,8.01,0.698,166.35
2025-01-25,Plant_Zeta,Line_A,Afternoon,1066,43,0.0403,15.2,2258.2,7.96,0.834,229.02
2025-01-25,Plant_Zeta,Line_A,Night,896,29,0.0324,13.6,1930.3,8.02,0.793,212.03
2025-01-25,Plant_Zeta,Line_B,Morning,1115,38,0.0341,21.1,2375.8,7.91,0.676,191.98
2025-01-25,Plant_Zeta,Line_B,Afternoon,1082,39,0.036,18.2,2302.0,8.06,0.728,180.57
2025-01-25,Plant_Zeta,Line_B,Night,905,37,0.0409,14.3,1951.3,8.01,0.687,195.86
2025-01-25,Plant_Zeta,Line_C,Morning,1114,39,0.035,16.0,2398.0,7.89,0.748,157.14
2025-01-25,Plant_Zeta,Line_C,Afternoon,1069,45,0.0421,8.2,2262.2,8.03,0.684,228.27
2025-01-25,Plant_Zeta,Line_C,Night,916,33,0.036,11.8,1860.3,8.01,0.866,271.0
2025-01-26,Plant_Alpha,Line_A,Morning,1280,41,0.032,17.4,2745.9,8.04,0.777,203.55
2025-01-26,Plant_Alpha,Line_A,Afternoon,1237,54,0.0437,12.9,2593.9,7.9,0.74,159.67
2025-01-26,Plant_Alpha,Line_A,Night,1042,38,0.0365,13.9,2248.9,8.01,0.753,264.03
2025-01-26,Plant_Alpha,Line_B,Morning,1299,48,0.037,13.9,2791.6,8.0,0.703,239.24
2025-01-26,Plant_Alpha,Line_B,Afternoon,1238,52,0.042,20.3,2689.8,8.11,0.773,199.74
2025-01-26,Plant_Alpha,Line_B,Night,1009,38,0.0377,16.1,2239.8,7.9,0.75,223.29
2025-01-26,Plant_Alpha,Line_C,Morning,1270,50,0.0394,17.0,2796.9,8.07,0.737,207.11
2025-01-26,Plant_Alpha,Line_C,Afternoon,1225,50,0.0408,16.8,2681.6,7.9,0.782,219.47
2025-01-26,Plant_Alpha,Line_C,Night,1030,26,0.0252,14.9,2197.8,8.13,0.777,160.88
2025-01-26,Plant_Beta,Line_A,Morning,852,36,0.0423,16.0,1870.7,8.05,0.743,239.51
2025-01-26,Plant_Beta,Line_A,Afternoon,838,24,0.0286,11.0,1820.5,8.05,0.696,144.73
2025-01-26,Plant_Beta,Line_A,Night,702,22,0.0313,14.2,1504.1,8.01,0.812,288.6
2025-01-26,Plant_Beta,Line_B,Morning,864,28,0.0324,16.5,1912.7,7.97,0.803,174.93
2025-01-26,Plant_Beta,Line_B,Afternoon,825,26,0.0315,15.2,1775.1,8.03,0.848,183.38
2025-01-26,Plant_Beta,Line_B,Night,682,26,0.0381,15.1,1507.9,7.96,0.834,204.89
2025-01-26,Plant_Beta,Line_C,Morning,870,28,0.0322,9.7,1888.9,8.03,0.706,209.46
2025-01-26,Plant_Beta,Line_C,Afternoon,823,29,0.0352,12.6,1781.4,8.0,0.733,161.67
2025-01-26,Plant_Beta,Line_C,Night,700,30,0.0429,15.3,1506.5,8.03,0.831,228.55
2025-01-26,Plant_Gamma,Line_A,Morning,828,33,0.0399,14.7,1771.4,7.96,0.68,211.64
2025-01-26,Plant_Gamma,Line_A,Afternoon,789,28,0.0355,17.9,1672.8,7.9,0.73,132.62
2025-01-26,Plant_Gamma,Line_A,Night,671,23,0.0343,17.7,1457.8,7.96,0.721,223.08
2025-01-26,Plant_Gamma,Line_B,Morning,838,22,0.0263,15.7,1725.9,7.99,0.813,321.84
2025-01-26,Plant_Gamma,Line_B,Afternoon,785,24,0.0306,13.4,1697.5,7.97,0.712,175.47
2025-01-26,Plant_Gamma,Line_B,Night,671,25,0.0373,12.0,1424.6,7.95,0.708,164.78
2025-01-26,Plant_Gamma,Line_C,Morning,832,30,0.0361,9.7,1802.2,8.02,0.687,176.68
2025-01-26,Plant_Gamma,Line_C,Afternoon,778,32,0.0411,13.1,1688.7,7.99,0.69,256.18
2025-01-26,Plant_Gamma,Line_C,Night,673,22,0.0327,15.5,1460.9,8.01,0.841,325.73
2025-01-26,Plant_Delta,Line_A,Morning,866,30,0.0346,11.5,1808.4,8.06,0.742,226.01
2025-01-26,Plant_Delta,Line_A,Afternoon,835,26,0.0311,11.6,1814.9,8.01,0.73,163.24
2025-01-26,Plant_Delta,Line_A,Night,700,32,0.0457,17.1,1514.9,8.1,0.831,215.42
2025-01-26,Plant_Delta,Line_B,Morning,896,34,0.0379,18.9,1862.6,8.02,0.747,216.56
2025-01-26,Plant_Delta,Line_B,Afternoon,845,37,0.0438,16.3,1754.1,8.01,0.711,249.67
2025-01-26,Plant_Delta,Line_B,Night,710,26,0.0366,20.3,1547.8,8.01,0.793,177.69
2025-01-26,Plant_Delta,Line_C,Morning,863,29,0.0336,14.0,1854.7,7.94,0.791,237.23
2025-01-26,Plant_Delta,Line_C,Afternoon,827,19,0.023,14.2,1747.8,7.97,0.832,106.07
2025-01-26,Plant_Delta,Line_C,Night,694,30,0.0432,12.7,1497.4,8.12,0.779,237.7
2025-01-26,Plant_Epsilon,Line_A,Morning,996,37,0.0371,18.6,2191.6,7.91,0.756,194.87
2025-01-26,Plant_Epsilon,Line_A,Afternoon,937,42,0.0448,15.7,2078.1,8.07,0.829,149.78
2025-01-26,Plant_Epsilon,Line_A,Night,787,26,0.033,19.6,1686.3,7.96,0.704,292.91
2025-01-26,Plant_Epsilon,Line_B,Morning,989,41,0.0415,11.2,2178.5,7.92,0.712,168.34
2025-01-26,Plant_Epsilon,Line_B,Afternoon,946,32,0.0338,19.6,2046.9,7.96,0.811,178.44
2025-01-26,Plant_Epsilon,Line_B,Night,795,34,0.0428,7.4,1741.7,7.96,0.725,279.9
2025-01-26,Plant_Epsilon,Line_C,Morning,985,43,0.0437,14.8,2138.3,8.02,0.746,264.82
2025-01-26,Plant_Epsilon,Line_C,Afternoon,952,32,0.0336,11.1,2013.4,8.04,0.817,227.36
2025-01-26,Plant_Epsilon,Line_C,Night,778,34,0.0437,19.7,1717.6,8.11,0.696,226.58
2025-01-26,Plant_Zeta,Line_A,Morning,1114,49,0.044,17.3,2487.3,8.02,0.74,183.24
2025-01-26,Plant_Zeta,Line_A,Afternoon,1064,37,0.0348,18.5,2325.6,7.9,0.761,210.17
2025-01-26,Plant_Zeta,Line_A,Night,888,37,0.0417,21.2,1957.6,8.08,0.729,198.45
2025-01-26,Plant_Zeta,Line_B,Morning,1109,42,0.0379,16.0,2426.1,8.04,0.792,171.09
2025-01-26,Plant_Zeta,Line_B,Afternoon,1052,45,0.0428,18.2,2301.4,7.93,0.87,235.39
2025-01-26,Plant_Zeta,Line_B,Night,906,29,0.032,14.9,1963.8,8.0,0.724,206.8
2025-01-26,Plant_Zeta,Line_C,Morning,1113,52,0.0467,17.5,2397.3,7.93,0.773,178.39
2025-01-26,Plant_Zeta,Line_C,Afternoon,1057,34,0.0322,11.8,2292.3,8.0,0.879,220.9
2025-01-26,Plant_Zeta,Line_C,Night,888,27,0.0304,15.2,1919.6,8.04,0.78,119.79
2025-01-27,Plant_Alpha,Line_A,Morning,1268,43,0.0339,16.2,2712.9,8.03,0.695,200.06
2025-01-27,Plant_Alpha,Line_A,Afternoon,1226,57,0.0465,15.0,2597.8,8.09,0.748,229.88
2025-01-27,Plant_Alpha,Line_A,Night,1027,40,0.0389,12.3,2233.0,8.03,0.734,176.14
2025-01-27,Plant_Alpha,Line_B,Morning,1294,45,0.0348,10.5,2775.2,7.98,0.753,223.58
2025-01-27,Plant_Alpha,Line_B,Afternoon,1230,43,0.035,11.7,2593.3,8.06,0.762,185.41
2025-01-27,Plant_Alpha,Line_B,Night,1025,42,0.041,14.1,2263.9,8.03,0.749,235.47
2025-01-27,Plant_Alpha,Line_C,Morning,1287,50,0.0389,8.9,2716.4,7.95,0.74,204.39
2025-01-27,Plant_Alpha,Line_C,Afternoon,1224,48,0.0392,13.1,2654.3,8.11,0.743,174.67
2025-01-27,Plant_Alpha,Line_C,Night,1023,39,0.0381,13.6,2163.8,7.97,0.809,241.76
2025-01-27,Plant_Beta,Line_A,Morning,888,35,0.0394,11.3,1865.0,7.94,0.684,207.48
2025-01-27,Plant_Beta,Line_A,Afternoon,833,41,0.0492,14.8,1736.5,8.0,0.745,189.39
2025-01-27,Plant_Beta,Line_A,Night,704,22,0.0312,15.6,1520.1,8.08,0.771,254.51
2025-01-27,Plant_Beta,Line_B,Morning,865,32,0.037,19.5,1836.9,7.97,0.817,200.6
2025-01-27,Plant_Beta,Line_B,Afternoon,822,30,0.0365,15.5,1805.1,8.05,0.759,244.02
2025-01-27,Plant_Beta,Line_B,Night,704,30,0.0426,11.2,1543.3,7.98,0.622,264.45
2025-01-27,Plant_Beta,Line_C,Morning,871,30,0.0344,13.0,1891.6,7.98,0.73,187.25
2025-01-27,Plant_Beta,Line_C,Afternoon,821,29,0.0353,17.4,1778.0,8.03,0.793,189.86
2025-01-27,Plant_Beta,Line_C,Night,691,33,0.0478,17.4,1550.0,8.07,0.739,116.02
2025-01-27,Plant_Gamma,Line_A,Morning,813,33,0.0406,14.9,1756.5,7.86,0.757,154.66
2025-01-27,Plant_Gamma,Line_A,Afternoon,779,32,0.0411,11.8,1667.9,8.0,0.808,176.96
2025-01-27,Plant_Gamma,Line_A,Night,682,21,0.0308,10.6,1402.9,7.93,0.778,162.84
2025-01-27,Plant_Gamma,Line_B,Morning,815,33,0.0405,17.3,1803.9,8.06,0.712,210.71
2025-01-27,Plant_Gamma,Line_B,Afternoon,792,28,0.0354,15.5,1666.3,7.97,0.777,246.3
2025-01-27,Plant_Gamma,Line_B,Night,678,28,0.0413,14.7,1437.8,7.9,0.716,161.02
2025-01-27,Plant_Gamma,Line_C,Morning,832,35,0.0421,17.0,1805.9,8.0,0.707,188.21
2025-01-27,Plant_Gamma,Line_C,Afternoon,779,31,0.0398,13.2,1688.1,8.03,0.727,238.38
2025-01-27,Plant_Gamma,Line_C,Night,654,25,0.0382,14.7,1457.7,7.94,0.686,235.62
2025-01-27,Plant_Delta,Line_A,Morning,864,32,0.037,12.4,1889.1,8.01,0.771,147.2
2025-01-27,Plant_Delta,Line_A,Afternoon,829,27,0.0326,12.4,1738.3,8.01,0.817,213.51
2025-01-27,Plant_Delta,Line_A,Night,697,27,0.0387,15.3,1512.2,8.02,0.71,206.08
2025-01-27,Plant_Delta,Line_B,Morning,851,38,0.0447,12.0,1902.8,7.85,0.843,135.43
2025-01-27,Plant_Delta,Line_B,Afternoon,811,34,0.0419,16.7,1765.6,8.05,0.722,196.04
2025-01-27,Plant_Delta,Line_B,Night,699,25,0.0358,9.5,1511.1,8.0,0.819,150.17
2025-01-27,Plant_Delta,Line_C,Morning,860,40,0.0465,16.4,1871.6,8.05,0.785,268.25
2025-01-27,Plant_Delta,Line_C,Afternoon,828,26,0.0314,16.9,1768.2,8.0,0.778,172.83
2025-01-27,Plant_Delta,Line_C,Night,697,28,0.0402,13.1,1539.5,7.97,0.71,278.07
2025-01-27,Plant_Epsilon,Line_A,Morning,973,37,0.038,20.4,2133.5,8.07,0.79,196.3
2025-01-27,Plant_Epsilon,Line_A,Afternoon,940,26,0.0277,14.0,2029.4,8.03,0.884,208.05
2025-01-27,Plant_Epsilon,Line_A,Night,804,34,0.0423,17.2,1708.9,8.0,0.743,208.09
2025-01-27,Plant_Epsilon,Line_B,Morning,988,41,0.0415,11.6,2154.7,8.08,0.75,265.88
2025-01-27,Plant_Epsilon,Line_B,Afternoon,946,36,0.0381,15.5,2024.0,7.9,0.805,278.67
2025-01-27,Plant_Epsilon,Line_B,Night,807,32,0.0397,14.3,1752.7,7.99,0.774,139.54
2025-01-27,Plant_Epsilon,Line_C,Morning,985,40,0.0406,16.5,2153.8,7.95,0.688,225.43
2025-01-27,Plant_Epsilon,Line_C,Afternoon,934,39,0.0418,9.6,2026.6,7.99,0.783,163.8
2025-01-27,Plant_Epsilon,Line_C,Night,774,31,0.0401,17.3,1740.0,7.99,0.801,218.89
2025-01-27,Plant_Zeta,Line_A,Morning,1143,43,0.0376,10.2,2426.6,8.0,0.786,141.43
2025-01-27,Plant_Zeta,Line_A,Afternoon,1063,45,0.0423,14.3,2275.4,8.07,0.705,255.98
2025-01-27,Plant_Zeta,Line_A,Night,911,33,0.0362,16.0,1929.0,8.02,0.735,180.5
2025-01-27,Plant_Zeta,Line_B,Morning,1115,39,0.035,14.1,2320.0,7.98,0.731,129.62
2025-01-27,Plant_Zeta,Line_B,Afternoon,1065,40,0.0376,17.6,2284.9,8.04,0.835,185.65
2025-01-27,Plant_Zeta,Line_B,Night,903,43,0.0476,15.6,1953.9,7.96,0.792,207.47
2025-01-27,Plant_Zeta,Line_C,Morning,1097,40,0.0365,11.2,2418.3,7.95,0.783,198.38
2025-01-27,Plant_Zeta,Line_C,Afternoon,1047,38,0.0363,16.7,2324.0,7.97,0.7,273.99
2025-01-27,Plant_Zeta,Line_C,Night,903,34,0.0377,11.9,1938.6,8.06,0.779,241.75
2025-01-28,Plant_Alpha,Line_A,Morning,1283,41,0.032,13.1,2710.6,8.03,0.823,206.29
2025-01-28,Plant_Alpha,Line_A,Afternoon,1216,42,0.0345,15.3,2582.5,7.96,0.802,190.34
2025-01-28,Plant_Alpha,Line_A,Night,1031,39,0.0378,16.6,2228.0,7.96,0.723,190.12
2025-01-28,Plant_Alpha,Line_B,Morning,1293,51,0.0394,14.6,2763.6,7.98,0.72,248.13
2025-01-28,Plant_Alpha,Line_B,Afternoon,1213,45,0.0371,8.7,2608.4,7.97,0.707,310.11
2025-01-28,Plant_Alpha,Line_B,Night,1040,45,0.0433,17.1,2271.7,7.98,0.845,231.35
2025-01-28,Plant_Alpha,Line_C,Morning,1286,50,0.0389,15.2,2755.9,7.99,0.775,268.11
2025-01-28,Plant_Alpha,Line_C,Afternoon,1204,53,0.044,14.1,2675.9,8.0,0.782,194.32
2025-01-28,Plant_Alpha,Line_C,Night,1008,48,0.0476,12.4,2224.3,7.99,0.692,183.87
2025-01-28,Plant_Beta,Line_A,Morning,866,28,0.0323,14.0,1838.5,8.02,0.754,99.55
2025-01-28,Plant_Beta,Line_A,Afternoon,823,34,0.0413,11.9,1782.8,8.03,0.708,209.21
2025-01-28,Plant_Beta,Line_A,Night,708,23,0.0325,14.6,1531.4,7.97,0.779,163.11
2025-01-28,Plant_Beta,Line_B,Morning,867,36,0.0415,7.7,1858.1,8.02,0.772,187.84
2025-01-28,Plant_Beta,Line_B,Afternoon,814,34,0.0418,14.2,1791.6,8.02,0.736,243.21
2025-01-28,Plant_Beta,Line_B,Night,695,31,0.0446,18.0,1527.4,7.96,0.887,205.5
2025-01-28,Plant_Beta,Line_C,Morning,873,32,0.0367,11.5,1912.6,7.99,0.805,262.06
2025-01-28,Plant_Beta,Line_C,Afternoon,830,28,0.0337,13.9,1703.9,8.0,0.803,184.56
2025-01-28,Plant_Beta,Line_C,Night,696,26,0.0374,18.3,1510.8,8.11,0.734,217.72
2025-01-28,Plant_Gamma,Line_A,Morning,821,39,0.0475,15.7,1819.5,7.97,0.834,202.65
2025-01-28,Plant_Gamma,Line_A,Afternoon,794,24,0.0302,15.9,1664.7,8.0,0.689,188.98
2025-01-28,Plant_Gamma,Line_A,Night,678,28,0.0413,11.3,1395.1,8.03,0.841,163.39
2025-01-28,Plant_Gamma,Line_B,Morning,848,31,0.0366,9.2,1741.2,8.06,0.764,259.74
2025-01-28,Plant_Gamma,Line_B,Afternoon,777,30,0.0386,15.0,1692.6,7.98,0.74,197.5
2025-01-28,Plant_Gamma,Line_B,Night,671,26,0.0387,17.9,1412.8,7.88,0.809,155.5
2025-01-28,Plant_Gamma,Line_C,Morning,823,28,0.034,13.0,1743.3,7.97,0.789,189.89
2025-01-28,Plant_Gamma,Line_C,Afternoon,790,27,0.0342,16.7,1678.4,7.89,0.78,230.45
2025-01-28,Plant_Gamma,Line_C,Night,662,29,0.0438,12.4,1454.3,8.09,0.765,195.03
2025-01-28,Plant_Delta,Line_A,Morning,867,40,0.0461,15.4,1920.9,8.01,0.727,169.78
2025-01-28,Plant_Delta,Line_A,Afternoon,824,22,0.0267,12.9,1760.8,8.03,0.86,206.72
2025-01-28,Plant_Delta,Line_A,Night,683,23,0.0337,15.8,1512.9,8.1,0.81,239.87
2025-01-28,Plant_Delta,Line_B,Morning,866,40,0.0462,12.7,1897.5,7.96,0.687,221.66
2025-01-28,Plant_Delta,Line_B,Afternoon,836,30,0.0359,19.6,1733.3,7.95,0.754,197.25
2025-01-28,Plant_Delta,Line_B,Night,695,27,0.0388,13.7,1503.2,8.02,0.732,196.73
2025-01-28,Plant_Delta,Line_C,Morning,860,28,0.0326,17.9,1901.5,8.08,0.779,172.62
2025-01-28,Plant_Delta,Line_C,Afternoon,825,35,0.0424,8.0,1773.3,8.04,0.703,224.35
2025-01-28,Plant_Delta,Line_C,Night,706,21,0.0297,14.8,1501.2,8.04,0.793,215.46
2025-01-28,Plant_Epsilon,Line_A,Morning,991,38,0.0383,11.1,2133.4,7.96,0.809,223.67
2025-01-28,Plant_Epsilon,Line_A,Afternoon,950,46,0.0484,14.0,2006.9,8.0,0.681,137.01
2025-01-28,Plant_Epsilon,Line_A,Night,804,23,0.0286,12.2,1708.5,7.98,0.805,194.0
2025-01-28,Plant_Epsilon,Line_B,Morning,981,43,0.0438,16.6,2109.1,8.02,0.725,167.96
2025-01-28,Plant_Epsilon,Line_B,Afternoon,965,37,0.0383,14.5,2035.2,8.04,0.726,173.11
2025-01-28,Plant_Epsilon,Line_B,Night,809,23,0.0284,17.8,1681.0,7.98,0.681,159.82
2025-01-28,Plant_Epsilon,Line_C,Morning,1005,44,0.0438,17.2,2086.7,7.98,0.779,230.9
2025-01-28,Plant_Epsilon,Line_C,Afternoon,933,32,0.0343,10.9,2074.3,7.96,0.76,208.47
2025-01-28,Plant_Epsilon,Line_C,Night,808,26,0.0322,19.3,1678.5,8.06,0.677,196.07
2025-01-28,Plant_Zeta,Line_A,Morning,1147,47,0.041,16.7,2394.8,7.96,0.827,221.92
2025-01-28,Plant_Zeta,Line_A,Afternoon,1079,41,0.038,13.7,2309.4,7.99,0.75,152.39
2025-01-28,Plant_Zeta,Line_A,Night,911,37,0.0406,14.0,1966.4,8.02,0.778,231.19
2025-01-28,Plant_Zeta,Line_B,Morning,1129,43,0.0381,14.5,2460.0,7.94,0.795,203.08
2025-01-28,Plant_Zeta,Line_B,Afternoon,1075,50,0.0465,13.2,2321.6,8.02,0.733,269.6
2025-01-28,Plant_Zeta,Line_B,Night,913,32,0.035,18.2,1915.9,7.98,0.737,237.97
2025-01-28,Plant_Zeta,Line_C,Morning,1114,47,0.0422,16.6,2402.2,8.08,0.722,144.33
2025-01-28,Plant_Zeta,Line_C,Afternoon,1074,28,0.0261,19.3,2290.4,7.94,0.707,133.71
2025-01-28,Plant_Zeta,Line_C,Night,908,28,0.0308,15.5,1922.5,7.94,0.791,224.09
2025-01-29,Plant_Alpha,Line_A,Morning,1299,44,0.0339,14.9,2727.8,8.03,0.723,182.76
2025-01-29,Plant_Alpha,Line_A,Afternoon,1214,49,0.0404,14.3,2645.8,8.02,0.728,207.98
2025-01-29,Plant_Alpha,Line_A,Night,1023,43,0.042,13.7,2229.2,8.0,0.839,212.78
2025-01-29,Plant_Alpha,Line_B,Morning,1290,46,0.0357,17.3,2751.7,7.91,0.75,209.78
2025-01-29,Plant_Alpha,Line_B,Afternoon,1208,44,0.0364,15.1,2614.1,8.09,0.69,293.82
2025-01-29,Plant_Alpha,Line_B,Night,1036,41,0.0396,15.0,2179.7,7.94,0.738,237.24
2025-01-29,Plant_Alpha,Line_C,Morning,1264,43,0.034,16.2,2772.1,8.01,0.707,137.26
2025-01-29,Plant_Alpha,Line_C,Afternoon,1230,55,0.0447,14.2,2585.9,8.0,0.781,191.42
2025-01-29,Plant_Alpha,Line_C,Night,1054,43,0.0408,15.6,2156.3,8.01,0.731,162.78
2025-01-29,Plant_Beta,Line_A,Morning,874,35,0.04,9.4,1896.6,8.02,0.778,226.79
2025-01-29,Plant_Beta,Line_A,Afternoon,820,38,0.0463,14.6,1807.7,7.97,0.831,172.31
2025-01-29,Plant_Beta,Line_A,Night,725,23,0.0317,18.4,1496.9,8.05,0.754,162.59
2025-01-29,Plant_Beta,Line_B,Morning,841,45,0.0535,15.5,1797.2,8.01,0.795,179.93
2025-01-29,Plant_Beta,Line_B,Afternoon,818,31,0.0379,18.6,1780.5,8.07,0.815,189.94
2025-01-29,Plant_Beta,Line_B,Night,686,26,0.0379,15.7,1504.6,8.0,0.803,220.32
2025-01-29,Plant_Beta,Line_C,Morning,868,34,0.0392,21.0,1844.3,8.05,0.85,160.08
2025-01-29,Plant_Beta,Line_C,Afternoon,834,36,0.0432,10.6,1789.1,8.0,0.76,181.35
2025-01-29,Plant_Beta,Line_C,Night,714,26,0.0364,13.4,1501.5,8.0,0.708,190.39
2025-01-29,Plant_Gamma,Line_A,Morning,826,32,0.0387,18.9,1772.8,7.96,0.707,209.7
2025-01-29,Plant_Gamma,Line_A,Afternoon,785,29,0.0369,15.6,1701.9,8.0,0.756,161.43
2025-01-29,Plant_Gamma,Line_A,Night,662,29,0.0438,13.6,1407.2,8.07,0.715,203.2
2025-01-29,Plant_Gamma,Line_B,Morning,833,31,0.0372,7.7,1788.0,8.08,0.797,113.14
2025-01-29,Plant_Gamma,Line_B,Afternoon,807,24,0.0297,11.6,1714.5,8.02,0.762,170.25
2025-01-29,Plant_Gamma,Line_B,Night,680,25,0.0368,10.0,1466.9,7.98,0.814,215.05
2025-01-29,Plant_Gamma,Line_C,Morning,849,30,0.0353,14.9,1794.9,7.98,0.796,82.29
2025-01-29,Plant_Gamma,Line_C,Afternoon,785,28,0.0357,13.8,1669.8,8.04,0.738,207.59
2025-01-29,Plant_Gamma,Line_C,Night,667,26,0.039,19.1,1443.9,8.05,0.77,183.41
2025-01-29,Plant_Delta,Line_A,Morning,866,31,0.0358,15.9,1868.3,7.96,0.748,133.46
2025-01-29,Plant_Delta,Line_A,Afternoon,822,31,0.0377,19.7,1805.2,7.97,0.773,213.22
2025-01-29,Plant_Delta,Line_A,Night,699,26,0.0372,13.9,1554.0,7.99,0.779,97.95
2025-01-29,Plant_Delta,Line_B,Morning,876,40,0.0457,12.2,1859.6,8.0,0.76,216.76
2025-01-29,Plant_Delta,Line_B,Afternoon,820,41,0.05,12.8,1835.5,8.07,0.803,169.34
2025-01-29,Plant_Delta,Line_B,Night,711,29,0.0408,9.0,1478.4,8.02,0.758,180.53
2025-01-29,Plant_Delta,Line_C,Morning,877,30,0.0342,14.1,1840.7,8.05,0.676,178.21
2025-01-29,Plant_Delta,Line_C,Afternoon,811,29,0.0358,17.1,1800.6,7.97,0.786,199.16
2025-01-29,Plant_Delta,Line_C,Night,716,26,0.0363,6.3,1537.6,8.0,0.746,212.84
2025-01-29,Plant_Epsilon,Line_A,Morning,974,37,0.038,16.3,2145.3,7.97,0.807,157.04
2025-01-29,Plant_Epsilon,Line_A,Afternoon,935,36,0.0385,15.8,2013.3,8.08,0.776,199.97
2025-01-29,Plant_Epsilon,Line_A,Night,799,32,0.0401,16.2,1664.7,8.06,0.766,216.93
2025-01-29,Plant_Epsilon,Line_B,Morning,986,28,0.0284,7.9,2122.8,8.03,0.826,207.49
2025-01-29,Plant_Epsilon,Line_B,Afternoon,932,32,0.0343,19.2,1996.0,8.1,0.855,276.43
2025-01-29,Plant_Epsilon,Line_B,Night,806,28,0.0347,15.9,1746.2,7.96,0.706,190.58
2025-01-29,Plant_Epsilon,Line_C,Morning,982,45,0.0458,12.3,2130.2,8.08,0.826,209.75
2025-01-29,Plant_Epsilon,Line_C,Afternoon,946,30,0.0317,16.6,2063.6,7.89,0.847,177.05
2025-01-29,Plant_Epsilon,Line_C,Night,803,31,0.0386,15.5,1707.3,7.96,0.789,189.06
2025-01-29,Plant_Zeta,Line_A,Morning,1110,37,0.0333,11.6,2411.8,8.02,0.724,242.12
2025-01-29,Plant_Zeta,Line_A,Afternoon,1066,39,0.0366,14.6,2329.3,7.9,0.841,245.3
2025-01-29,Plant_Zeta,Line_A,Night,898,40,0.0445,14.9,1938.9,7.98,0.813,169.72
2025-01-29,Plant_Zeta,Line_B,Morning,1119,45,0.0402,18.2,2367.1,8.01,0.708,117.94
2025-01-29,Plant_Zeta,Line_B,Afternoon,1060,47,0.0443,14.1,2285.0,8.01,0.767,241.28
2025-01-29,Plant_Zeta,Line_B,Night,883,34,0.0385,15.3,1899.0,7.91,0.74,209.33
2025-01-29,Plant_Zeta,Line_C,Morning,1120,39,0.0348,13.0,2401.6,8.01,0.822,114.17
2025-01-29,Plant_Zeta,Line_C,Afternoon,1071,40,0.0373,16.4,2325.2,7.97,0.802,148.58
2025-01-29,Plant_Zeta,Line_C,Night,904,33,0.0365,14.2,1901.3,7.99,0.845,160.24
